candidate,date,state,cycle,party,pct_estimate,hi,lo,days_until_election,poll_7day_avg,poll_ewa
Trump,2024-06-29,Minnesota,2024,REP,40.0179,42.7120125,37.387905,129,40.30997857142857,40.26251924007758
Biden,2024-06-29,Minnesota,2024,DEM,41.9942,44.6242075,39.39506,129,41.60969285714286,41.76422747476655
Trump,2024-06-28,Minnesota,2024,REP,39.77175,42.2413875,37.2425575,130,40.19363571428572,40.13982683741369
Biden,2024-06-28,Minnesota,2024,DEM,42.2047,44.77571,39.6108575,130,41.74928571428571,41.874456208625006
Trump,2024-06-27,Minnesota,2024,REP,39.8345,42.450505,37.286855,131,40.10060714285714,40.06349508483194
Biden,2024-06-27,Minnesota,2024,DEM,42.19145,44.961195,39.37921,131,41.89286428571428,41.95376433928366
Trump,2024-06-26,Minnesota,2024,REP,39.8256,42.3203725,37.254385,132,40.01032142857143,40.004021288362985
Biden,2024-06-26,Minnesota,2024,DEM,42.2075,44.7287,39.5461525,132,42.020114285714286,42.017234077264824
Trump,2024-06-25,Minnesota,2024,REP,39.67395,42.16127,37.253775,133,39.92943571428571,39.921503439985685
Biden,2024-06-25,Minnesota,2024,DEM,42.22345,44.86545,39.6057375,133,42.09455714285714,42.068809890284
Trump,2024-06-24,Minnesota,2024,REP,39.70485,42.184645,37.30848,134,39.856471428571425,39.867340067048715
Biden,2024-06-24,Minnesota,2024,DEM,42.2385,44.708825,39.796795,134,42.142971428571435,42.11124589026336
Trump,2024-06-23,Minnesota,2024,REP,39.5844,42.3028475,37.17306,135,39.77327857142857,39.796605037611684
Biden,2024-06-23,Minnesota,2024,DEM,42.2274,44.83726,39.75965,135,42.183885714285715,42.14029133369218
Trump,2024-06-22,Minnesota,2024,REP,39.45485,42.006905,36.9708375,136,39.69284285714286,39.71116626672658
Biden,2024-06-22,Minnesota,2024,DEM,42.19445,44.7071725,39.5779225,136,42.21249285714286,42.15383341864297
Trump,2024-06-21,Minnesota,2024,REP,39.57195,41.8237125,36.980075,137,39.664300000000004,39.67636219653693
Biden,2024-06-21,Minnesota,2024,DEM,42.16095,44.6747875,39.79999,137,42.20624285714286,42.15561280230676
Trump,2024-06-20,Minnesota,2024,REP,39.49345,41.92752,37.04767,138,39.61557857142857,39.63063414394589
Biden,2024-06-20,Minnesota,2024,DEM,42.0994,44.411925,39.7991975,138,42.19309285714286,42.141558189910164
Trump,2024-06-19,Minnesota,2024,REP,40.0433,43.41253,36.9073875,139,39.64667857142857,39.733800613808555
Biden,2024-06-19,Minnesota,2024,DEM,42.17225,45.3764525,38.84259,139,42.18805714285715,42.1492317205512
Trump,2024-06-18,Minnesota,2024,REP,40.00955,43.0184725,36.97471,140,39.69462142857143,39.802737963287775
Biden,2024-06-18,Minnesota,2024,DEM,42.1605,45.2155175,38.806215,140,42.17906428571428,42.15204894959949
Trump,2024-06-17,Minnesota,2024,REP,40.0632,43.2652575,36.9106225,141,39.74581428571429,39.867853474542464
Biden,2024-06-17,Minnesota,2024,DEM,42.10545,45.2652075,38.9894625,141,42.16005714285715,42.14039871848185
Trump,2024-06-16,Minnesota,2024,REP,40.29285,43.3589825,37.05287,142,39.84702142857143,39.974102608448185
Biden,2024-06-16,Minnesota,2024,DEM,41.93645,45.1523975,38.90545,142,42.11849285714286,42.08940991824481
Trump,2024-06-15,Minnesota,2024,REP,40.2547,43.2992325,37.25031,143,39.961285714285715,40.04425195759455
Biden,2024-06-15,Minnesota,2024,DEM,41.9143,44.9083175,38.8689475,143,42.07847142857143,42.045631395098546
Trump,2024-06-14,Minnesota,2024,REP,40.2758,43.383895,37.3605825,144,40.06183571428571,40.102138968974735
Biden,2024-06-14,Minnesota,2024,DEM,41.9444,44.980205,39.0469425,144,42.04753571428571,42.020323093852646
Trump,2024-05-25,Minnesota,2024,REP,38.28995,41.5481625,34.9541875,164,39.88990714285715,39.64909172215949
Biden,2024-05-25,Minnesota,2024,DEM,40.681,44.06393,37.29209,164,41.844907142857146,41.68548783065703
Trump,2024-05-24,Minnesota,2024,REP,38.24555,41.5679375,34.7935925,165,39.63308571428571,39.29820628896411
Biden,2024-05-24,Minnesota,2024,DEM,40.6624,43.97609,37.1736625,165,41.62921428571428,41.42971330077443
Trump,2024-05-23,Minnesota,2024,REP,38.0942,41.4067675,34.7380175,166,39.35946428571429,38.9972047150146
Biden,2024-05-23,Minnesota,2024,DEM,40.72715,44.050185,37.4483175,166,41.42444999999999,41.25407115081064
Trump,2024-05-22,Minnesota,2024,REP,38.0086,41.2564025,34.6417175,167,39.065949999999994,38.75005353520882
Biden,2024-05-22,Minnesota,2024,DEM,40.78035,44.0948625,37.60009,167,41.23515,41.135640193164285
Trump,2024-05-21,Minnesota,2024,REP,38.08825,41.627195,34.79465,168,38.75100714285714,38.58460265087837
Biden,2024-05-21,Minnesota,2024,DEM,40.5558,44.13672,37.2028175,168,41.03791428571429,40.99067952985994
Trump,2024-05-20,Minnesota,2024,REP,38.07245,41.4933275,34.9195075,169,38.43925714285714,38.456564487852184
Biden,2024-05-20,Minnesota,2024,DEM,40.63545,43.86213,37.1194925,169,40.855221428571426,40.901871864811945
Trump,2024-05-19,Minnesota,2024,REP,38.1403,41.4428,34.8314825,170,38.134185714285714,38.37749836574714
Biden,2024-05-19,Minnesota,2024,DEM,40.8615,44.22549,37.4768275,170,40.700521428571435,40.891778874522295
Trump,2024-05-18,Minnesota,2024,REP,38.22415,41.5792325,34.978545,171,38.12478571428572,38.339161274258714
Biden,2024-05-18,Minnesota,2024,DEM,40.7913,44.163205,37.6505525,171,40.716278571428575,40.86665911093096
Trump,2024-05-17,Minnesota,2024,REP,38.1711,41.2934025,34.8329,172,38.11415,38.297145955651594
Biden,2024-05-17,Minnesota,2024,DEM,40.84885,44.19681,37.5496775,172,40.742914285714285,40.862206827221506
Trump,2024-05-16,Minnesota,2024,REP,38.0554,41.215285,34.91585,173,38.108607142857146,38.23670946669291
Biden,2024-05-16,Minnesota,2024,DEM,40.9404,44.1341575,37.6964775,173,40.77337857142857,40.881755140097255
Trump,2024-05-15,Minnesota,2024,REP,38.21085,41.2648325,35.1063725,174,38.1375,38.23024460001601
Biden,2024-05-15,Minnesota,2024,DEM,40.92975,44.06274,37.8932675,174,40.79472142857143,40.893753864133124
Trump,2024-05-14,Minnesota,2024,REP,38.1771,41.203615,35.0892925,175,38.15019285714286,38.216958450006345
Biden,2024-05-14,Minnesota,2024,DEM,40.87935,44.187755,37.64939,175,40.840942857142856,40.890152896060535
Trump,2024-07-21,National,2024,REP,43.4648,44.73669,42.30658,107,43.94871428571428,43.83864985723596
Biden,2024-07-21,National,2024,DEM,40.22535,41.533215,38.9657825,107,40.22535,40.22535
Trump,2024-07-20,National,2024,REP,43.516,44.8172975,42.28789,108,43.88315,43.75798737365533
Biden,2024-07-20,National,2024,DEM,40.29955,41.4954675,39.07988,108,40.26245,40.26775
Trump,2024-07-19,National,2024,REP,43.463,44.66234,42.3143875,109,43.795285714285704,43.684240517026964
Biden,2024-07-19,National,2024,DEM,40.2365,41.363705,39.058075,109,40.253800000000005,40.25423648648649
Trump,2024-07-18,National,2024,REP,43.34035,44.559945,42.3186925,110,43.7128,43.59826787621629
Biden,2024-07-18,National,2024,DEM,40.08265,41.2414425,38.93368,110,40.2110125,40.19148485714286
Trump,2024-07-17,National,2024,REP,42.33905,43.4673725,41.2310575,111,43.486228571428576,43.28346337543209
Biden,2024-07-17,National,2024,DEM,40.30155,41.51128,39.218605,111,40.22912,40.22756254801537
Trump,2024-07-16,National,2024,REP,42.3435,43.545535,41.312105,112,43.21491428571429,43.048472513809976
Biden,2024-07-16,National,2024,DEM,40.3048,41.5667025,39.0927825,112,40.241733333333336,40.25105264330266
Trump,2024-07-15,National,2024,REP,42.426,43.70162,41.32279,113,42.984671428571424,42.89285437653454
Biden,2024-07-15,National,2024,DEM,40.20955,41.52211,38.9094175,113,40.237135714285714,40.23907864689724
Trump,2024-07-14,National,2024,REP,42.3072,43.601335,41.093675,114,42.8193,42.74644077617509
Biden,2024-07-14,National,2024,DEM,40.40445,41.9079875,38.99572,114,40.262721428571425,40.285020897838066
Trump,2024-07-13,National,2024,REP,42.2635,43.7005175,40.90633,115,42.64037142857143,42.62570557828088
Biden,2024-07-13,National,2024,DEM,40.3237,41.97647,38.782285,115,40.26617142857143,40.29547566639584
Trump,2024-07-12,National,2024,REP,42.3345,43.6692825,41.01461,116,42.47915714285715,42.552904181969346
Biden,2024-07-12,National,2024,DEM,40.4585,41.91783,39.0367675,116,40.29788571428571,40.338663826909226
Trump,2024-07-11,National,2024,REP,42.3894,43.7203,41.177125,117,42.34330714285714,42.51202813574373
Biden,2024-07-11,National,2024,DEM,40.24585,41.5730325,38.8564525,117,40.3212,40.314437153327596
Trump,2024-07-10,National,2024,REP,42.2196,43.50952,40.97406,118,42.32624285714286,42.4389211008242
Biden,2024-07-10,National,2024,DEM,40.1172,41.415065,38.8068475,118,40.29486428571429,40.26351483160699
Trump,2024-07-09,National,2024,REP,42.0822,43.340355,40.8677275,119,42.288914285714284,42.34974082471826
Biden,2024-07-09,National,2024,DEM,39.9454,41.22718,38.636975,119,40.243521428571434,40.18205076025413
Trump,2024-07-08,National,2024,REP,42.03315,43.29848,40.7356575,120,42.232792857142854,42.270593117939704
Biden,2024-07-08,National,2024,DEM,39.73095,41.0454475,38.3705975,120,40.175149999999995,40.067229694408496
Trump,2024-07-07,National,2024,REP,42.1535,43.45352,40.8814125,121,42.210835714285714,42.241319838288625
Biden,2024-07-07,National,2024,DEM,39.88805,41.2672725,38.59359,121,40.101378571428576,40.02182804767039
Trump,2024-07-06,National,2024,REP,42.0873,43.4065475,40.8717925,122,42.18566428571428,42.20281487855255
Biden,2024-07-06,National,2024,DEM,39.8079,41.1729875,38.4921525,122,40.02769285714286,39.967804580378704
Trump,2024-07-05,National,2024,REP,42.20855,43.5759775,40.9942875,123,42.16767142857143,42.20424865891899
Biden,2024-07-05,National,2024,DEM,39.6897,40.876335,38.275475,123,39.91786428571429,39.89775185265526
Trump,2024-07-04,National,2024,REP,42.07935,43.36396,40.8955875,124,42.123378571428574,42.17302399411447
Biden,2024-07-04,National,2024,DEM,39.7,40.9375475,38.3885975,124,39.83988571428571,39.8480335923525
Trump,2024-07-03,National,2024,REP,42.0912,43.3039475,40.8883275,125,42.10503571428571,42.15256799554912
Biden,2024-07-03,National,2024,DEM,39.76065,40.9753575,38.4846725,125,39.78895,39.82609493140635
Trump,2024-07-02,National,2024,REP,41.8454,43.0808825,40.585955,126,42.07120714285714,42.075775996558406
Biden,2024-07-02,National,2024,DEM,40.2266,41.485605,38.93395,126,39.82912142857143,39.92653973030022
Trump,2024-07-01,National,2024,REP,41.78045,43.1494375,40.4757525,127,42.03510714285714,42.00194449734421
Biden,2024-07-01,National,2024,DEM,40.4044,41.7065075,39.1456325,127,39.92532857142857,40.04628961191587
Trump,2024-06-30,National,2024,REP,41.71665,43.08265,40.48148,128,41.972699999999996,41.93062087295412
Biden,2024-06-30,National,2024,DEM,40.38085,41.568485,39.09815,128,39.99572857142857,40.13007917331924
Trump,2024-06-29,National,2024,REP,41.50435,42.7865775,40.33287,129,41.88942142857143,41.82405315465503
Biden,2024-06-29,National,2024,DEM,40.43545,41.6547375,39.1422975,129,40.08537857142857,40.206524152289575
Trump,2024-06-28,National,2024,REP,41.33175,42.6032675,40.12833,130,41.76416428571429,41.700977365938826
Biden,2024-06-28,National,2024,DEM,40.61855,41.875485,39.34766,130,40.21807142857143,40.309634073813065
Trump,2024-06-27,National,2024,REP,41.0769,42.4591975,39.79587,131,41.620957142857144,41.544958024404245
Biden,2024-06-27,National,2024,DEM,40.9069,42.3184375,39.569655,131,40.39048571428572,40.45906300712602
Trump,2024-06-26,National,2024,REP,41.03555,42.36304,39.791885,132,41.47015,41.41760601827266
Biden,2024-06-26,National,2024,DEM,40.93135,42.2720175,39.652775,132,40.55772857142858,40.5772014335695
Trump,2024-06-25,National,2024,REP,40.6892,42.03202,39.3620925,133,41.30497857142858,41.23550451367175
Biden,2024-06-25,National,2024,DEM,40.85065,42.26899,39.397975,133,40.646878571428566,40.645592525515845
Trump,2024-06-24,National,2024,REP,40.7074,42.01476,39.40915,134,41.15168571428571,41.10347838523601
Biden,2024-06-24,National,2024,DEM,40.8352,42.2579425,39.5448325,134,40.708421428571434,40.69300944802689
Trump,2024-06-23,National,2024,REP,40.63115,42.00995,39.297525,135,40.99661428571428,40.98539628891506
Biden,2024-06-23,National,2024,DEM,40.9633,42.4272075,39.51916,135,40.791628571428575,40.760598179536096
Trump,2024-06-22,National,2024,REP,40.4789,41.78684,39.1717,136,40.85012142857143,40.85877221667669
Biden,2024-06-22,National,2024,DEM,40.7451,42.158905,39.270595,136,40.83586428571429,40.75672294260416
Trump,2024-06-21,National,2024,REP,40.49005,41.783315,39.1939975,137,40.72987857142857,40.76659166250227
Biden,2024-06-21,National,2024,DEM,40.6726,42.08398,39.3641475,137,40.843585714285716,40.73568938979125
Trump,2024-06-20,National,2024,REP,40.46175,41.6602875,39.13699,138,40.641999999999996,40.69038124687345
Biden,2024-06-20,National,2024,DEM,40.5618,41.9297125,39.3143175,138,40.794285714285714,40.69221267500197
Trump,2024-06-19,National,2024,REP,40.84195,42.287745,39.3924975,139,40.61434285714285,40.7282734351563
Biden,2024-06-19,National,2024,DEM,40.25445,41.67308,38.7842,139,40.697585714285715,40.582763760444756
Trump,2024-06-18,National,2024,REP,40.84695,42.11537,39.5541575,140,40.63687857142857,40.75794257636793
Biden,2024-06-18,National,2024,DEM,40.2367,41.671855,38.8867675,140,40.60987857142857,40.4962429315183
Trump,2024-06-17,National,2024,REP,40.91045,42.183255,39.5793325,141,40.665885714285714,40.79606943227663
Biden,2024-06-17,National,2024,DEM,40.18815,41.5243025,38.79834,141,40.51744285714285,40.41921643438155
Trump,2024-06-16,National,2024,REP,41.1708,42.57733,39.7403075,142,40.74297857142857,40.889752074208744
Biden,2024-06-16,National,2024,DEM,40.03425,41.46792,38.6077875,142,40.384721428571424,40.32297176676727
Trump,2024-06-15,National,2024,REP,41.12695,42.37119,39.89977,143,40.83555714285715,40.94905155565716
Biden,2024-06-15,National,2024,DEM,40.005,41.394625,38.7629,143,40.27899285714285,40.243476930090935
Trump,2024-06-14,National,2024,REP,41.12235,42.4602325,39.9242,144,40.92588571428571,40.99237616674319
Biden,2024-06-14,National,2024,DEM,40.062,41.288315,38.7897875,144,40.191764285714285,40.198106886425606
Trump,2024-06-13,National,2024,REP,40.97945,42.2354275,39.7532825,145,40.99984285714286,40.98914462505738
Biden,2024-06-13,National,2024,DEM,40.04815,41.3327475,38.7878975,145,40.118385714285715,40.16061716212773
Trump,2024-06-12,National,2024,REP,40.9197,42.1178175,39.7757225,146,41.01095,40.97178346879296
Biden,2024-06-12,National,2024,DEM,40.00105,41.3057,38.80891,146,40.08218571428572,40.120724970416575
Trump,2024-06-11,National,2024,REP,40.93045,42.2357525,39.6214775,147,41.02287857142857,40.96145010159468
Biden,2024-06-11,National,2024,DEM,40.0048,41.3203225,38.6685725,147,40.04905714285714,40.09174350922153
Trump,2024-06-10,National,2024,REP,41.01355,42.4748175,39.6697425,148,41.03760714285714,40.97447507619604
Biden,2024-06-10,National,2024,DEM,40.0134,41.4206825,38.66158,148,40.024092857142854,40.07215752112156
Trump,2024-06-09,National,2024,REP,41.06105,42.39636,39.655325,149,41.021928571428575,40.99611880714708
Biden,2024-06-09,National,2024,DEM,39.99285,41.370635,38.6204175,149,40.01817857142857,40.05233055672286
Trump,2024-06-08,National,2024,REP,40.94225,42.1505875,39.6510875,150,40.99554285714286,40.98265160536029
Biden,2024-06-08,National,2024,DEM,39.86065,41.2006325,38.554325,150,39.99755714285714,40.00441026506139
Trump,2024-06-07,National,2024,REP,40.96295,42.219205,39.7273775,151,40.97277142857143,40.977726204020215
Biden,2024-06-07,National,2024,DEM,39.8786,41.176435,38.606285,151,39.97135714285714,39.972957623735105
Trump,2024-06-06,National,2024,REP,41.0704,42.2465925,39.9078875,152,40.98576428571429,41.00089465301518
Biden,2024-06-06,National,2024,DEM,39.913,41.1622525,38.743645,152,39.95205,39.9579681909724
Trump,2024-06-05,National,2024,REP,40.96865,42.16654,39.7270925,153,40.992757142857144,40.99283348976138
Biden,2024-06-05,National,2024,DEM,39.75525,41.08422,38.4783825,153,39.916935714285714,39.907288575197384
Trump,2024-06-04,National,2024,REP,41.0455,42.2297275,39.7683625,154,41.00919285714286,41.00600011732104
Biden,2024-06-04,National,2024,DEM,39.6556,40.875155,38.3641925,154,39.86705,39.844366368048334
Trump,2024-06-03,National,2024,REP,41.06815,42.3022875,39.8938475,155,41.01699285714285,41.021537587990785
Biden,2024-06-03,National,2024,DEM,39.7035,40.986115,38.41477,155,39.82277857142857,39.80914974944434
Trump,2024-06-02,National,2024,REP,40.99435,42.1946825,39.64946,156,41.007464285714285,41.01474069099309
Biden,2024-06-02,National,2024,DEM,39.82875,41.1251425,38.55778,156,39.79933571428571,39.814049814858265
Trump,2024-06-01,National,2024,REP,40.98425,42.21702,39.7267925,157,41.013464285714285,41.00711801824482
Biden,2024-06-01,National,2024,DEM,39.8003,41.0694375,38.5307,157,39.79071428571428,39.81061235968367
Trump,2024-05-31,National,2024,REP,41.03765,42.208985,39.8759825,158,41.02413571428571,41.014751013683615
Biden,2024-05-31,National,2024,DEM,39.6777,40.940555,38.3887975,158,39.76201428571428,39.777384259177744
Trump,2024-05-30,National,2024,REP,41.2411,42.3591725,40.052155,159,41.048521428571426,41.07133826026272
Biden,2024-05-30,National,2024,DEM,39.52615,40.7680625,38.1437325,159,39.70675,39.714575679377276
Trump,2024-05-29,National,2024,REP,41.03045,42.364595,39.69719,160,41.05735,41.061116195197044
Biden,2024-05-29,National,2024,DEM,39.8368,41.24351,38.4315925,160,39.718399999999995,39.74513176500823
Trump,2024-05-28,National,2024,REP,41.31805,42.6166775,39.9845075,161,41.09628571428572,41.12534964639778
Biden,2024-05-28,National,2024,DEM,39.92705,41.33682,38.5329725,161,39.757178571428575,39.790611329868206
Trump,2024-05-27,National,2024,REP,41.37225,42.6941275,39.9707525,162,41.13972857142858,41.18707473479834
Biden,2024-05-27,National,2024,DEM,39.93745,41.32174,38.5083525,162,39.7906,39.82732100110124
Trump,2024-05-26,National,2024,REP,41.39315,42.6807025,40.0984525,163,41.19670000000001,41.23859355109875
Biden,2024-05-26,National,2024,DEM,39.89645,41.2060525,38.5337225,163,39.80027142857143,39.84460325213238
Trump,2024-05-25,National,2024,REP,41.3912,42.58827,40.1599975,164,41.25483571428572,41.27674516332407
Biden,2024-05-25,National,2024,DEM,39.92195,41.2531325,38.6737625,164,39.81765,39.8639399401956
Trump,2024-05-24,National,2024,REP,41.36475,42.503865,40.14419,165,41.301564285714285,41.298746372493056
Biden,2024-05-24,National,2024,DEM,39.91255,41.129885,38.6613225,165,39.8512,39.876092455663446
Trump,2024-05-23,National,2024,REP,41.18235,42.50856,39.94005,166,41.29317142857143,41.269647279369785
Biden,2024-05-23,National,2024,DEM,40.06415,41.3331125,38.7728275,166,39.92805714285714,39.92310684324694
Trump,2024-05-22,National,2024,REP,41.0434,42.336815,39.83324,167,41.29502142857143,41.213085459527335
Biden,2024-05-22,National,2024,DEM,40.148,41.4100125,38.83449,167,39.97251428571428,39.979330133779996
Trump,2024-05-21,National,2024,REP,41.2536,42.657325,39.9459275,168,41.28581428571429,41.2232140946455
Biden,2024-05-21,National,2024,DEM,40.0031,41.2891425,38.523695,168,39.98337857142857,39.9852726004416
Trump,2024-05-20,National,2024,REP,41.2802,42.5914075,39.9564175,169,41.27266428571428,41.237460570984126
Biden,2024-05-20,National,2024,DEM,39.85715,41.2885425,38.3304275,169,39.97190714285715,39.953241949900246
Trump,2024-05-19,National,2024,REP,41.28605,42.6389075,39.911835,170,41.25736428571429,41.2496079282381
Biden,2024-05-19,National,2024,DEM,40.1257,41.54003,38.5766925,170,40.00465714285714,39.996356462860234
Trump,2024-05-18,National,2024,REP,41.3689,42.840975,40.025085,171,41.25417857142857,41.27943094617857
Biden,2024-05-18,National,2024,DEM,40.3428,41.7991975,38.92144,171,40.064778571428576,40.08296734780065
Trump,2024-05-17,National,2024,REP,41.4015,42.718885,40.020555,172,41.259428571428565,41.30994820963393
Biden,2024-05-17,National,2024,DEM,40.3671,41.83837,39.0048775,172,40.129714285714286,40.15400051125367
